timestamp,section_id,ch4_pct,co_ppm,co2_pct,air_velocity_ms,temperature_c,humidity_pct,dust_pm10_mg,is_anomaly,alert_msg
1716254560,SEC-UG-L3,0.13,20,0.36,1.57,25.9,71.1,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716254680,SEC-WORKSHOP-3,0.13,5,0.16,1.85,31.2,79.9,65,0,NORMAL: Environmental telemetry within statutory parameters.
1716254800,SEC-UG-L2,0.48,7,0.09,1.37,24.2,62.6,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716254920,SEC-PIT-A,0.24,63,0.76,0.88,35.1,73.9,104,1,WARNING: Elevated Carbon Monoxide (63 ppm) detected. Probable spontaneous heating.
1716255040,SEC-PIT-B,0.1,12,0.08,2.41,33.4,84.1,77,0,NORMAL: Environmental telemetry within statutory parameters.
1716255160,SEC-CHP,0.12,5,0.35,0.94,27.7,75.9,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716255280,SEC-HAUL-RD,0.06,6,0.12,0.81,33.1,87.6,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716255400,SEC-UG-L2,0.13,16,0.38,2.54,34.5,73.8,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716255520,SEC-WORKSHOP-3,0.06,4,0.2,2.54,35.0,86.7,124,0,NORMAL: Environmental telemetry within statutory parameters.
1716255640,SEC-CRUSHER,0.12,3,0.36,1.86,30.4,61.5,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716255760,SEC-CRUSHER,0.08,8,0.13,2.01,25.6,68.1,73,0,NORMAL: Environmental telemetry within statutory parameters.
1716255880,SEC-PIT-A,0.13,7,0.3,1.12,27.1,78.9,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716256000,SEC-CRUSHER,0.12,11,0.13,1.89,28.3,85.9,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716256120,SEC-CRUSHER,0.04,3,0.15,1.77,29.8,87.5,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716256240,SEC-CRUSHER,0.13,9,0.3,1.48,27.1,76.7,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716256360,SEC-HAUL-RD,0.1,6,0.37,2.48,31.8,81.0,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716256480,SEC-MAGAZINE,0.13,12,0.32,1.42,29.8,61.0,125,0,NORMAL: Environmental telemetry within statutory parameters.
1716256600,SEC-HAUL-RD,0.13,3,0.34,2.23,31.6,64.0,137,0,NORMAL: Environmental telemetry within statutory parameters.
1716256720,SEC-CRUSHER,0.09,6,0.12,2.59,27.0,70.7,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716256840,SEC-UG-L1,0.41,21,0.29,2.91,31.5,78.5,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716256960,SEC-PIT-B,0.07,8,0.15,0.84,24.8,79.2,124,0,NORMAL: Environmental telemetry within statutory parameters.
1716257080,SEC-CRUSHER,0.15,5,0.12,1.26,35.2,79.7,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716257200,SEC-UG-L3,0.19,8,0.18,2.52,29.8,73.8,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716257320,SEC-MAGAZINE,0.1,5,0.14,2.06,31.5,61.6,104,0,NORMAL: Environmental telemetry within statutory parameters.
1716257440,SEC-MAGAZINE,0.07,9,0.24,1.72,35.4,65.6,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716257560,SEC-UG-L3,0.23,12,0.22,3.15,30.2,84.4,111,0,NORMAL: Environmental telemetry within statutory parameters.
1716257680,SEC-UG-L3,0.42,13,0.23,2.45,27.1,81.7,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716257800,SEC-CRUSHER,0.11,6,0.37,2.86,25.8,71.1,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716257920,SEC-PIT-B,1.85,19,0.51,1.14,24.1,71.7,73,1,CRITICAL: Methane concentration (1.85%) exceeded statutory limit (1.25%) in SEC-PIT-B.
1716258040,SEC-CHP,0.12,11,0.2,1.47,31.7,74.6,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716258160,SEC-CRUSHER,0.12,8,0.35,1.64,26.9,72.1,57,0,NORMAL: Environmental telemetry within statutory parameters.
1716258280,SEC-PIT-A,0.26,15,0.26,2.62,33.8,68.2,751,1,ALERT: Airborne respirable dust concentration (751 mg/m³) exceeded DGMS permissible limits.
1716258400,SEC-PIT-A,0.09,8,0.16,1.06,34.3,84.1,57,0,NORMAL: Environmental telemetry within statutory parameters.
1716258520,SEC-UG-L3,0.38,5,0.14,2.7,26.3,71.4,583,1,ALERT: Airborne respirable dust concentration (583 mg/m³) exceeded DGMS permissible limits.
1716258640,SEC-MAGAZINE,0.04,6,0.33,2.77,32.4,72.7,40,0,NORMAL: Environmental telemetry within statutory parameters.
1716258760,SEC-UG-L2,0.06,22,0.17,3.05,34.5,74.4,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716258880,SEC-CRUSHER,2.09,25,0.67,1.36,26.6,87.5,176,1,CRITICAL: Methane concentration (2.09%) exceeded statutory limit (1.25%) in SEC-CRUSHER.
1716259000,SEC-UG-L3,0.15,21,0.08,2.65,24.8,77.0,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716259120,SEC-HAUL-RD,0.13,12,0.34,1.12,27.9,64.3,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716259240,SEC-UG-L3,0.22,22,0.16,0.83,34.5,73.0,75,0,NORMAL: Environmental telemetry within statutory parameters.
1716259360,SEC-CHP,0.08,10,0.17,2.02,30.6,74.0,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716259480,SEC-UG-L2,0.39,13,0.26,2.31,24.5,78.4,105,0,NORMAL: Environmental telemetry within statutory parameters.
1716259600,SEC-CRUSHER,0.74,40,1.2,0.25,26.7,62.5,295,1,ALERT: Air velocity dropped to 0.25 m/s (Statutory Minimum: 0.5 m/s).
1716259720,SEC-MAGAZINE,0.12,8,0.24,2.27,29.4,83.6,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716259840,SEC-UG-L1,1.84,29,0.63,1.26,29.0,70.2,176,1,CRITICAL: Methane concentration (1.84%) exceeded statutory limit (1.25%) in SEC-UG-L1.
1716259960,SEC-CHP,0.05,7,0.1,2.96,27.1,85.5,129,0,NORMAL: Environmental telemetry within statutory parameters.
1716260080,SEC-MAGAZINE,0.06,11,0.24,2.54,27.7,78.0,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716260200,SEC-CRUSHER,0.13,7,0.11,1.81,31.4,66.2,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716260320,SEC-CRUSHER,1.15,32,1.07,0.22,29.3,83.5,132,1,ALERT: Air velocity dropped to 0.22 m/s (Statutory Minimum: 0.5 m/s).
1716260440,SEC-UG-L3,0.15,17,0.14,0.81,26.1,76.5,86,0,NORMAL: Environmental telemetry within statutory parameters.
1716260560,SEC-PIT-B,0.15,11,0.36,2.72,29.4,74.0,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716260680,SEC-UG-L3,0.49,14,0.33,2.15,31.2,76.6,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716260800,SEC-PIT-A,0.14,6,0.12,2.54,31.5,63.3,63,0,NORMAL: Environmental telemetry within statutory parameters.
1716260920,SEC-HAUL-RD,0.1,5,0.35,1.35,33.5,61.6,121,0,NORMAL: Environmental telemetry within statutory parameters.
1716261040,SEC-CRUSHER,0.07,11,0.27,1.88,34.2,67.9,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716261160,SEC-WORKSHOP-3,0.1,7,0.1,2.7,29.7,68.8,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716261280,SEC-HAUL-RD,0.15,11,0.24,2.45,32.6,73.0,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716261400,SEC-PIT-B,0.05,10,0.26,2.14,28.3,87.7,73,0,NORMAL: Environmental telemetry within statutory parameters.
1716261520,SEC-CRUSHER,0.13,6,0.23,2.12,28.7,74.7,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716261640,SEC-UG-L1,0.39,15,0.1,1.37,31.8,65.1,86,0,NORMAL: Environmental telemetry within statutory parameters.
1716261760,SEC-HAUL-RD,1.16,37,1.2,0.18,34.7,78.1,129,1,ALERT: Air velocity dropped to 0.18 m/s (Statutory Minimum: 0.5 m/s).
1716261880,SEC-MAGAZINE,0.08,4,0.23,1.12,24.3,83.2,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716262000,SEC-PIT-A,0.08,12,0.09,1.08,30.7,66.1,93,0,NORMAL: Environmental telemetry within statutory parameters.
1716262120,SEC-UG-L1,0.11,20,0.26,1.35,34.4,74.3,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716262240,SEC-CRUSHER,0.11,10,0.36,1.38,24.5,73.7,75,0,NORMAL: Environmental telemetry within statutory parameters.
1716262360,SEC-WORKSHOP-3,0.09,11,0.31,2.88,27.9,79.3,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716262480,SEC-PIT-A,0.09,4,0.31,2.82,34.3,66.1,119,0,NORMAL: Environmental telemetry within statutory parameters.
1716262600,SEC-CHP,0.11,8,0.21,2.97,25.5,62.6,80,0,NORMAL: Environmental telemetry within statutory parameters.
1716262720,SEC-WORKSHOP-3,0.11,6,0.23,2.51,27.0,68.7,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716262840,SEC-MAGAZINE,0.05,4,0.17,1.54,34.9,78.2,96,0,NORMAL: Environmental telemetry within statutory parameters.
1716262960,SEC-PIT-B,0.14,8,0.34,1.28,35.4,63.2,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716263080,SEC-CRUSHER,0.13,12,0.1,0.89,29.0,84.4,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716263200,SEC-HAUL-RD,0.05,5,0.15,3.14,32.9,67.5,137,0,NORMAL: Environmental telemetry within statutory parameters.
1716263320,SEC-CRUSHER,0.07,10,0.25,1.5,35.4,82.9,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716263440,SEC-CRUSHER,0.09,7,0.32,0.96,34.8,77.2,62,0,NORMAL: Environmental telemetry within statutory parameters.
1716263560,SEC-WORKSHOP-3,0.09,6,0.34,1.65,28.2,79.8,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716263680,SEC-UG-L1,0.4,7,0.28,1.36,28.5,75.7,100,0,NORMAL: Environmental telemetry within statutory parameters.
1716263800,SEC-UG-L2,0.11,5,0.18,1.68,31.6,78.0,125,0,NORMAL: Environmental telemetry within statutory parameters.
1716263920,SEC-UG-L2,0.19,15,0.34,2.57,30.3,77.6,43,0,NORMAL: Environmental telemetry within statutory parameters.
1716264040,SEC-UG-L3,0.34,15,0.09,1.92,27.4,82.3,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716264160,SEC-WORKSHOP-3,0.08,4,0.18,2.32,30.3,78.2,80,0,NORMAL: Environmental telemetry within statutory parameters.
1716264280,SEC-WORKSHOP-3,0.14,12,0.11,0.95,27.9,86.6,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716264400,SEC-UG-L1,1.67,32,0.34,1.77,34.2,62.8,113,1,CRITICAL: Methane concentration (1.67%) exceeded statutory limit (1.25%) in SEC-UG-L1.
1716264520,SEC-UG-L3,0.38,15,0.29,0.94,26.9,75.7,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716264640,SEC-WORKSHOP-3,0.07,5,0.26,2.53,30.2,68.1,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716264760,SEC-UG-L2,0.43,3,0.32,1.82,28.0,86.1,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716264880,SEC-PIT-A,0.11,9,0.29,1.25,34.2,71.6,106,0,NORMAL: Environmental telemetry within statutory parameters.
1716265000,SEC-WORKSHOP-3,0.11,9,0.38,1.79,24.0,87.9,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716265120,SEC-CRUSHER,0.07,3,0.12,2.84,25.5,79.6,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716265240,SEC-UG-L2,0.34,4,0.1,3.17,29.0,71.9,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716265360,SEC-UG-L2,0.29,22,0.3,1.03,31.1,69.2,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716265480,SEC-UG-L3,0.25,11,0.17,2.28,26.8,84.0,62,0,NORMAL: Environmental telemetry within statutory parameters.
1716265600,SEC-PIT-B,0.13,8,0.21,1.54,28.3,61.5,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716265720,SEC-MAGAZINE,0.09,5,0.19,0.96,33.0,70.0,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716265840,SEC-CRUSHER,0.11,8,0.25,1.18,29.6,72.3,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716265960,SEC-UG-L3,0.19,4,0.09,3.03,34.6,75.3,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716266080,SEC-PIT-A,0.12,8,0.18,2.55,33.6,81.9,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716266200,SEC-UG-L3,0.51,11,0.34,1.76,26.1,85.5,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716266320,SEC-UG-L2,0.19,10,0.37,0.96,27.2,80.5,81,0,NORMAL: Environmental telemetry within statutory parameters.
1716266440,SEC-PIT-B,0.09,12,0.33,1.16,25.3,79.5,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716266560,SEC-HAUL-RD,0.1,12,0.33,1.31,34.1,60.2,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716266680,SEC-PIT-A,0.07,10,0.23,1.85,29.9,61.4,47,0,NORMAL: Environmental telemetry within statutory parameters.
1716266800,SEC-MAGAZINE,0.1,3,0.11,2.47,35.1,62.4,96,0,NORMAL: Environmental telemetry within statutory parameters.
1716266920,SEC-UG-L2,0.21,5,0.16,1.84,28.7,77.7,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716267040,SEC-PIT-A,0.1,11,0.22,0.91,28.7,74.7,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716267160,SEC-CRUSHER,0.08,10,0.33,1.78,31.5,60.1,105,0,NORMAL: Environmental telemetry within statutory parameters.
1716267280,SEC-CRUSHER,0.11,6,0.36,2.53,34.8,65.0,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716267400,SEC-UG-L2,1.31,21,0.33,1.94,34.1,87.4,150,1,CRITICAL: Methane concentration (1.31%) exceeded statutory limit (1.25%) in SEC-UG-L2.
1716267520,SEC-CHP,0.04,8,0.35,1.13,32.5,62.7,71,0,NORMAL: Environmental telemetry within statutory parameters.
1716267640,SEC-UG-L1,0.24,8,0.19,1.51,30.5,60.5,781,1,ALERT: Airborne respirable dust concentration (781 mg/m³) exceeded DGMS permissible limits.
1716267760,SEC-CRUSHER,0.07,11,0.12,1.13,27.2,60.9,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716267880,SEC-CHP,0.15,5,0.14,1.22,28.3,78.3,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716268000,SEC-PIT-B,0.12,3,0.34,1.07,26.9,68.6,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716268120,SEC-UG-L2,0.14,8,0.19,2.04,33.2,64.4,49,0,NORMAL: Environmental telemetry within statutory parameters.
1716268240,SEC-HAUL-RD,0.13,9,0.28,1.6,27.5,74.0,62,0,NORMAL: Environmental telemetry within statutory parameters.
1716268360,SEC-UG-L3,0.19,17,0.21,0.81,30.7,72.0,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716268480,SEC-UG-L2,0.42,21,0.37,1.39,29.2,78.8,131,0,NORMAL: Environmental telemetry within statutory parameters.
1716268600,SEC-UG-L2,0.33,14,0.13,1.93,28.1,83.4,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716268720,SEC-PIT-B,0.06,9,0.37,1.77,27.8,83.7,139,0,NORMAL: Environmental telemetry within statutory parameters.
1716268840,SEC-UG-L3,0.5,8,0.19,1.39,29.9,77.3,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716268960,SEC-CRUSHER,0.05,10,0.31,1.69,28.6,76.3,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716269080,SEC-CHP,0.14,7,0.36,1.75,27.7,66.5,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716269200,SEC-UG-L2,0.4,16,0.12,2.32,30.6,84.9,133,0,NORMAL: Environmental telemetry within statutory parameters.
1716269320,SEC-UG-L2,0.14,15,0.23,2.22,25.2,73.3,73,0,NORMAL: Environmental telemetry within statutory parameters.
1716269440,SEC-UG-L1,0.48,16,0.37,2.59,34.7,69.1,105,0,NORMAL: Environmental telemetry within statutory parameters.
1716269560,SEC-UG-L2,0.19,20,0.18,2.6,31.7,60.7,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716269680,SEC-PIT-B,0.1,7,0.25,2.22,31.1,81.1,65,0,NORMAL: Environmental telemetry within statutory parameters.
1716269800,SEC-MAGAZINE,0.05,4,0.19,1.34,25.0,71.0,99,0,NORMAL: Environmental telemetry within statutory parameters.
1716269920,SEC-MAGAZINE,0.12,4,0.09,0.86,26.4,63.7,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716270040,SEC-PIT-A,0.06,3,0.36,1.46,28.9,73.5,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716270160,SEC-MAGAZINE,0.04,5,0.2,1.46,25.4,87.4,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716270280,SEC-UG-L3,0.14,12,0.31,1.86,27.7,67.8,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716270400,SEC-UG-L1,0.55,8,0.2,2.49,32.6,65.7,79,0,NORMAL: Environmental telemetry within statutory parameters.
1716270520,SEC-UG-L2,0.27,21,0.34,2.21,24.1,71.1,73,0,NORMAL: Environmental telemetry within statutory parameters.
1716270640,SEC-HAUL-RD,0.13,4,0.38,1.06,28.8,85.5,117,0,NORMAL: Environmental telemetry within statutory parameters.
1716270760,SEC-UG-L3,0.09,16,0.22,2.41,31.8,75.4,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716270880,SEC-UG-L2,0.35,4,0.11,1.74,28.0,81.7,56,0,NORMAL: Environmental telemetry within statutory parameters.
1716271000,SEC-PIT-A,0.13,6,0.25,1.45,24.4,81.1,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716271120,SEC-UG-L2,0.18,11,0.14,3.0,33.6,78.4,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716271240,SEC-UG-L2,0.18,6,0.16,2.78,33.2,67.4,104,0,NORMAL: Environmental telemetry within statutory parameters.
1716271360,SEC-PIT-A,0.14,10,0.26,0.89,34.5,62.6,67,0,NORMAL: Environmental telemetry within statutory parameters.
1716271480,SEC-CRUSHER,1.02,42,0.97,0.2,24.3,83.8,287,1,ALERT: Air velocity dropped to 0.2 m/s (Statutory Minimum: 0.5 m/s).
1716271600,SEC-UG-L1,0.06,19,0.25,2.92,34.6,71.3,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716271720,SEC-MAGAZINE,0.12,4,0.34,2.25,27.4,63.4,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716271840,SEC-UG-L2,0.5,13,0.17,1.43,35.5,65.9,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716271960,SEC-UG-L2,1.98,33,0.79,0.73,26.4,75.2,65,1,CRITICAL: Methane concentration (1.98%) exceeded statutory limit (1.25%) in SEC-UG-L2.
1716272080,SEC-PIT-A,0.13,7,0.34,1.23,33.0,62.7,549,1,ALERT: Airborne respirable dust concentration (549 mg/m³) exceeded DGMS permissible limits.
1716272200,SEC-UG-L3,0.46,7,0.17,1.91,25.9,86.1,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716272320,SEC-MAGAZINE,0.05,4,0.12,2.82,33.8,68.4,93,0,NORMAL: Environmental telemetry within statutory parameters.
1716272440,SEC-UG-L1,0.52,5,0.31,2.26,29.5,74.3,90,0,NORMAL: Environmental telemetry within statutory parameters.
1716272560,SEC-WORKSHOP-3,0.13,6,0.26,1.37,35.1,61.1,135,0,NORMAL: Environmental telemetry within statutory parameters.
1716272680,SEC-WORKSHOP-3,0.15,9,0.12,2.19,25.9,78.0,71,0,NORMAL: Environmental telemetry within statutory parameters.
1716272800,SEC-PIT-B,0.14,4,0.29,1.0,26.5,61.4,77,0,NORMAL: Environmental telemetry within statutory parameters.
1716272920,SEC-HAUL-RD,0.15,5,0.2,1.78,33.4,69.4,67,0,NORMAL: Environmental telemetry within statutory parameters.
1716273040,SEC-CHP,0.11,7,0.35,0.8,28.2,73.6,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716273160,SEC-PIT-B,0.09,11,0.26,2.27,30.0,85.5,101,0,NORMAL: Environmental telemetry within statutory parameters.
1716273280,SEC-CRUSHER,0.07,12,0.37,2.23,24.4,63.0,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716273400,SEC-CHP,0.08,9,0.14,1.67,27.4,64.1,99,0,NORMAL: Environmental telemetry within statutory parameters.
1716273520,SEC-UG-L1,0.41,17,0.13,1.77,31.5,71.3,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716273640,SEC-PIT-A,0.14,10,0.09,0.9,33.9,78.3,72,0,NORMAL: Environmental telemetry within statutory parameters.
1716273760,SEC-UG-L3,0.15,15,0.23,3.09,33.9,67.3,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716273880,SEC-MAGAZINE,0.13,3,0.08,2.33,28.7,75.2,139,0,NORMAL: Environmental telemetry within statutory parameters.
1716274000,SEC-PIT-A,0.15,4,0.23,2.09,29.4,64.7,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716274120,SEC-MAGAZINE,0.05,5,0.12,1.14,26.1,75.6,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716274240,SEC-UG-L3,0.92,47,0.62,0.09,30.8,68.3,245,1,ALERT: Air velocity dropped to 0.09 m/s (Statutory Minimum: 0.5 m/s).
1716274360,SEC-PIT-A,0.04,11,0.16,2.25,26.6,84.9,49,0,NORMAL: Environmental telemetry within statutory parameters.
1716274480,SEC-PIT-B,0.14,8,0.28,2.78,27.6,68.9,134,0,NORMAL: Environmental telemetry within statutory parameters.
1716274600,SEC-WORKSHOP-3,0.06,11,0.26,3.02,33.1,72.2,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716274720,SEC-PIT-B,0.14,8,0.37,2.14,30.9,73.0,40,0,NORMAL: Environmental telemetry within statutory parameters.
1716274840,SEC-UG-L2,2.14,15,0.75,0.74,34.5,79.9,113,1,CRITICAL: Methane concentration (2.14%) exceeded statutory limit (1.25%) in SEC-UG-L2.
1716274960,SEC-CHP,0.05,8,0.34,1.1,29.9,85.4,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716275080,SEC-UG-L3,0.32,17,0.17,2.92,30.3,64.9,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716275200,SEC-MAGAZINE,0.14,6,0.09,1.33,29.7,85.6,79,0,NORMAL: Environmental telemetry within statutory parameters.
1716275320,SEC-PIT-A,0.07,11,0.26,1.08,25.1,83.1,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716275440,SEC-HAUL-RD,0.12,7,0.36,2.97,32.3,76.7,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716275560,SEC-PIT-A,0.08,8,0.37,3.0,28.3,76.0,135,0,NORMAL: Environmental telemetry within statutory parameters.
1716275680,SEC-PIT-A,0.07,12,0.35,0.8,30.9,72.0,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716275800,SEC-PIT-A,0.08,5,0.24,2.72,24.2,61.9,89,0,NORMAL: Environmental telemetry within statutory parameters.
1716275920,SEC-PIT-A,0.09,6,0.15,2.61,29.1,61.2,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716276040,SEC-CRUSHER,0.09,4,0.36,1.8,24.8,76.5,106,0,NORMAL: Environmental telemetry within statutory parameters.
1716276160,SEC-MAGAZINE,0.7,20,0.91,0.09,28.6,77.2,275,1,ALERT: Air velocity dropped to 0.09 m/s (Statutory Minimum: 0.5 m/s).
1716276280,SEC-HAUL-RD,0.07,7,0.22,2.81,27.7,84.5,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716276400,SEC-PIT-A,0.11,6,0.3,2.96,26.4,74.3,57,0,NORMAL: Environmental telemetry within statutory parameters.
1716276520,SEC-PIT-A,0.09,5,0.17,2.53,26.8,84.4,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716276640,SEC-HAUL-RD,0.1,8,0.22,2.83,34.7,70.8,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716276760,SEC-WORKSHOP-3,0.08,5,0.16,1.69,26.8,81.4,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716276880,SEC-UG-L2,0.36,13,0.28,1.5,34.7,83.8,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716277000,SEC-CHP,0.14,5,0.24,1.34,24.2,83.2,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716277120,SEC-HAUL-RD,0.06,12,0.26,1.86,29.6,86.6,47,0,NORMAL: Environmental telemetry within statutory parameters.
1716277240,SEC-HAUL-RD,0.05,7,0.11,1.91,26.0,63.3,133,0,NORMAL: Environmental telemetry within statutory parameters.
1716277360,SEC-UG-L2,0.5,15,0.26,1.94,28.6,87.6,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716277480,SEC-CHP,0.15,4,0.33,2.21,24.5,74.9,99,0,NORMAL: Environmental telemetry within statutory parameters.
1716277600,SEC-CHP,0.13,58,0.87,0.56,26.8,66.8,197,1,WARNING: Elevated Carbon Monoxide (58 ppm) detected. Probable spontaneous heating.
1716277720,SEC-CHP,0.09,10,0.11,0.95,31.4,65.1,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716277840,SEC-HAUL-RD,0.09,9,0.12,2.82,32.2,79.0,83,0,NORMAL: Environmental telemetry within statutory parameters.
1716277960,SEC-WORKSHOP-3,0.82,39,0.75,0.22,35.5,82.7,238,1,ALERT: Air velocity dropped to 0.22 m/s (Statutory Minimum: 0.5 m/s).
1716278080,SEC-UG-L1,0.19,14,0.3,3.15,32.5,62.3,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716278200,SEC-CRUSHER,0.09,11,0.31,1.48,27.3,80.5,83,0,NORMAL: Environmental telemetry within statutory parameters.
1716278320,SEC-UG-L2,0.44,6,0.26,3.07,26.3,77.2,80,0,NORMAL: Environmental telemetry within statutory parameters.
1716278440,SEC-PIT-B,0.11,10,0.21,1.81,27.9,69.6,89,0,NORMAL: Environmental telemetry within statutory parameters.
1716278560,SEC-WORKSHOP-3,0.12,4,0.12,2.68,30.4,83.0,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716278680,SEC-CHP,0.05,4,0.32,2.3,25.5,61.9,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716278800,SEC-PIT-B,0.11,10,0.09,2.31,31.3,65.7,96,0,NORMAL: Environmental telemetry within statutory parameters.
1716278920,SEC-UG-L2,0.14,18,0.12,1.65,24.8,63.9,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716279040,SEC-MAGAZINE,0.11,8,0.2,2.99,25.0,83.7,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716279160,SEC-HAUL-RD,0.04,3,0.36,1.39,32.9,66.9,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716279280,SEC-MAGAZINE,0.12,6,0.29,0.98,27.0,69.6,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716279400,SEC-MAGAZINE,0.08,6,0.12,1.95,32.2,62.9,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716279520,SEC-MAGAZINE,0.12,9,0.18,0.97,34.3,85.7,78,0,NORMAL: Environmental telemetry within statutory parameters.
